CODIGO;DPTO;Municipio;Población menor de 1 año (1);VOP;% VOP;DPT;% DPT;BCG;%BCG;Hepatitis B;% Hepatitis B;Hib;%Hib;Población de 1 año (1);Triple Viral;%Triple Viral
15686;Boyacá;Santana;165;142.0;86.06060606060606;140.0;84.84848484848484;20.0;12.121212121212121;140.0;84.84848484848484;140.0;84.84848484848484;166;192.0;115.66265060240963
15690;Boyacá;Santa María;97;85.0;87.62886597938144;85.0;87.62886597938144;11.0;11.34020618556701;85.0;87.62886597938144;85.0;87.62886597938144;96;84.0;87.5
15693;Boyacá;Santa Rosa de Viterbo;227;150.0;66.07929515418502;149.0;65.63876651982379;9.0;3.9647577092511015;149.0;65.63876651982379;149.0;65.63876651982379;232;151.0;65.08620689655173
15696;Boyacá;Santa Sofía;56;42.0;75.0;43.0;76.78571428571429;9.0;16.071428571428573;43.0;76.78571428571429;43.0;76.78571428571429;58;48.0;82.75862068965517
15720;Boyacá;Sativanorte;48;17.0;35.41666666666667;17.0;35.41666666666667;2.0;4.166666666666666;17.0;35.41666666666667;17.0;35.41666666666667;47;29.0;61.702127659574465
15723;Boyacá;Sativasur;21;31.0;147.61904761904762;31.0;147.61904761904762;8.0;38.095238095238095;31.0;147.61904761904762;31.0;147.61904761904762;21;30.0;142.85714285714286
15740;Boyacá;Siachoque;206;137.0;66.50485436893204;137.0;66.50485436893204;30.0;14.563106796116504;137.0;66.50485436893204;137.0;66.50485436893204;206;173.0;83.98058252427184
15753;Boyacá;Soatá;134;116.0;86.56716417910447;116.0;86.56716417910447;458.0;341.7910447761194;116.0;86.56716417910447;116.0;86.56716417910447;142;121.0;85.2112676056338
15755;Boyacá;Socotá;169;220.0;130.17751479289942;220.0;130.17751479289942;118.0;69.8224852071006;220.0;130.17751479289942;220.0;130.17751479289942;172;182.0;105.8139534883721
15757;Boyacá;Socha;143;159.0;111.18881118881119;158.0;110.48951048951048;93.0;65.03496503496503;158.0;110.48951048951048;158.0;110.48951048951048;147;162.0;110.20408163265304
15759;Boyacá;Sogamoso;2013;2169.0;107.74962742175857;2169.0;107.74962742175857;3492.0;173.47242921013412;2169.0;107.74962742175857;2169.0;107.74962742175857;2054;2321.0;112.99902629016555
15761;Boyacá;Somondoco;61;29.0;47.540983606557376;29.0;47.540983606557376;1.0;1.639344262295082;29.0;47.540983606557376;29.0;47.540983606557376;64;39.0;60.9375
15762;Boyacá;Sora;67;77.0;114.92537313432835;77.0;114.92537313432835;1.0;1.4925373134328357;77.0;114.92537313432835;77.0;114.92537313432835;68;93.0;136.76470588235296
15763;Boyacá;Sotaquirá;200;185.0;92.5;185.0;92.5;27.0;13.5;185.0;92.5;185.0;92.5;201;166.0;82.58706467661692
15764;Boyacá;Soracá;132;138.0;104.54545454545455;138.0;104.54545454545455;10.0;7.575757575757576;138.0;104.54545454545455;138.0;104.54545454545455;131;152.0;116.03053435114504
15774;Boyacá;Susacón;61;33.0;54.09836065573771;33.0;54.09836065573771;7.0;11.475409836065573;33.0;54.09836065573771;33.0;54.09836065573771;63;27.0;42.857142857142854
15776;Boyacá;Sutamarchán;120;109.0;90.83333333333333;109.0;90.83333333333333;15.0;12.5;109.0;90.83333333333333;109.0;90.83333333333333;120;112.0;93.33333333333333
15778;Boyacá;Sutatenza;66;49.0;74.24242424242425;49.0;74.24242424242425;12.0;18.181818181818183;49.0;74.24242424242425;49.0;74.24242424242425;68;42.0;61.76470588235294
15790;Boyacá;Tasco;135;150.0;111.11111111111111;150.0;111.11111111111111;16.0;11.851851851851853;150.0;111.11111111111111;150.0;111.11111111111111;139;142.0;102.15827338129498
15798;Boyacá;Tenza;64;45.0;70.3125;47.0;73.4375;7.0;10.9375;47.0;73.4375;47.0;73.4375;69;64.0;92.7536231884058
15804;Boyacá;Tibaná;177;123.0;69.49152542372882;123.0;69.49152542372882;70.0;39.548022598870055;123.0;69.49152542372882;123.0;69.49152542372882;179;134.0;74.86033519553072
15806;Boyacá;Tibasosa;249;144.0;57.831325301204814;144.0;57.831325301204814;10.0;4.016064257028113;144.0;57.831325301204814;144.0;57.831325301204814;256;149.0;58.203125
15808;Boyacá;Tinjacá;59;33.0;55.932203389830505;33.0;55.932203389830505;0.0;0.0;33.0;55.932203389830505;33.0;55.932203389830505;55;37.0;67.27272727272727
15810;Boyacá;Tipacoque;66;49.0;74.24242424242425;49.0;74.24242424242425;1.0;1.5151515151515151;49.0;74.24242424242425;49.0;74.24242424242425;65;47.0;72.3076923076923
15814;Boyacá;Toca;210;176.0;83.80952380952381;176.0;83.80952380952381;78.0;37.142857142857146;176.0;83.80952380952381;176.0;83.80952380952381;217;174.0;80.18433179723502
15816;Boyacá;Toguí;114;100.0;87.71929824561403;100.0;87.71929824561403;18.0;15.789473684210526;100.0;87.71929824561403;100.0;87.71929824561403;114;67.0;58.77192982456141
15820;Boyacá;Tópaga;72;68.0;94.44444444444444;69.0;95.83333333333334;7.0;9.722222222222223;69.0;95.83333333333334;69.0;95.83333333333334;74;97.0;131.08108108108107
15822;Boyacá;Tota;95;93.0;97.89473684210527;93.0;97.89473684210527;18.0;18.947368421052634;93.0;97.89473684210527;93.0;97.89473684210527;99;126.0;127.27272727272727
15832;Boyacá;Tununguá;31;27.0;87.09677419354838;27.0;87.09677419354838;3.0;9.67741935483871;27.0;87.09677419354838;27.0;87.09677419354838;34;17.0;50.0
15835;Boyacá;Turmequé;134;102.0;76.11940298507463;101.0;75.3731343283582;92.0;68.65671641791045;101.0;75.3731343283582;101.0;75.3731343283582;136;118.0;86.76470588235294
15837;Boyacá;Tuta;187;159.0;85.02673796791443;159.0;85.02673796791443;13.0;6.951871657754011;159.0;85.02673796791443;159.0;85.02673796791443;186;122.0;65.59139784946237
15839;Boyacá;Tutazá;32;32.0;100.0;32.0;100.0;1.0;3.125;32.0;100.0;32.0;100.0;35;34.0;97.14285714285714
15842;Boyacá;Umbita;234;124.0;52.991452991452995;124.0;52.991452991452995;38.0;16.23931623931624;124.0;52.991452991452995;124.0;52.991452991452995;238;99.0;41.596638655462186
15861;Boyacá;Ventaquemada;320;251.0;78.4375;248.0;77.5;41.0;12.812499999999998;248.0;77.5;248.0;77.5;324;228.0;70.37037037037037
15879;Boyacá;Viracachá;72;56.0;77.77777777777779;56.0;77.77777777777779;5.0;6.944444444444445;56.0;77.77777777777779;56.0;77.77777777777779;69;50.0;72.46376811594203
15897;Boyacá;Zetaquirá;92;78.0;84.78260869565217;77.0;83.69565217391305;6.0;6.521739130434782;77.0;83.69565217391305;77.0;83.69565217391305;93;73.0;78.49462365591397
17001;Caldas;Manizales;5497;4679.0;85.11915590321993;4679.0;85.11915590321993;4297.0;78.16991086046934;4679.0;85.11915590321993;4679.0;85.11915590321993;5509;4785.0;86.85786894173171
17013;Caldas;Aguadas;444;347.0;78.15315315315316;347.0;78.15315315315316;289.0;65.09009009009009;347.0;78.15315315315316;347.0;78.15315315315316;444;363.0;81.75675675675676
17042;Caldas;Anserma;627;447.0;71.29186602870813;447.0;71.29186602870813;369.0;58.85167464114832;447.0;71.29186602870813;447.0;71.29186602870813;621;499.0;80.35426731078906
17050;Caldas;Aranzazu;246;174.0;70.73170731707317;174.0;70.73170731707317;130.0;52.84552845528455;174.0;70.73170731707317;174.0;70.73170731707317;245;215.0;87.75510204081633
17088;Caldas;Belalcázar;228;183.0;80.26315789473685;183.0;80.26315789473685;106.0;46.49122807017544;183.0;80.26315789473685;183.0;80.26315789473685;226;147.0;65.04424778761062
17174;Caldas;Chinchiná;983;703.0;71.51576805696847;703.0;71.51576805696847;762.0;77.51780264496439;703.0;71.51576805696847;703.0;71.51576805696847;985;744.0;75.53299492385787
17272;Caldas;Filadelfia;242;161.0;66.52892561983471;161.0;66.52892561983471;107.0;44.214876033057855;161.0;66.52892561983471;161.0;66.52892561983471;241;202.0;83.81742738589212
17380;Caldas;La Dorada;1477;1434.0;97.08869329722411;1434.0;97.08869329722411;1582.0;107.10900473933648;1434.0;97.08869329722411;1434.0;97.08869329722411;1473;1514.0;102.78343516632722
17388;Caldas;La Merced;127;86.0;67.71653543307087;86.0;67.71653543307087;55.0;43.30708661417323;86.0;67.71653543307087;86.0;67.71653543307087;125;81.0;64.8
17433;Caldas;Manzanares;476;299.0;62.81512605042017;299.0;62.81512605042017;279.0;58.61344537815126;299.0;62.81512605042017;299.0;62.81512605042017;475;296.0;62.31578947368421
17442;Caldas;Marmato;196;154.0;78.57142857142857;154.0;78.57142857142857;50.0;25.510204081632654;154.0;78.57142857142857;154.0;78.57142857142857;195;157.0;80.51282051282051
17444;Caldas;Marquetalia;328;243.0;74.08536585365853;243.0;74.08536585365853;197.0;60.0609756097561;243.0;74.08536585365853;243.0;74.08536585365853;326;242.0;74.23312883435584
17446;Caldas;Marulanda;80;33.0;41.25;33.0;41.25;32.0;40.0;33.0;41.25;33.0;41.25;79;21.0;26.582278481012654
17486;Caldas;Neira;599;353.0;58.931552587646074;353.0;58.931552587646074;215.0;35.89315525876461;353.0;58.931552587646074;353.0;58.931552587646074;597;374.0;62.6465661641541
17495;Caldas;Norcasia;169;134.0;79.28994082840237;134.0;79.28994082840237;93.0;55.02958579881657;134.0;79.28994082840237;134.0;79.28994082840237;168;157.0;93.45238095238095
17513;Caldas;Pácora;362;183.0;50.552486187845304;183.0;50.552486187845304;151.0;41.71270718232044;183.0;50.552486187845304;183.0;50.552486187845304;360;194.0;53.888888888888886
17524;Caldas;Palestina;371;299.0;80.59299191374663;299.0;80.59299191374663;266.0;71.69811320754717;299.0;80.59299191374663;299.0;80.59299191374663;371;298.0;80.3234501347709
17541;Caldas;Pensilvania;525;429.0;81.71428571428572;429.0;81.71428571428572;239.0;45.52380952380952;429.0;81.71428571428572;429.0;81.71428571428572;524;407.0;77.67175572519083
17614;Caldas;Riosucio;1003;721.0;71.88434695912264;721.0;71.88434695912264;790.0;78.76370887337985;721.0;71.88434695912264;721.0;71.88434695912264;1004;718.0;71.51394422310757
17616;Caldas;Risaralda;220;230.0;104.54545454545455;230.0;104.54545454545455;130.0;59.09090909090909;230.0;104.54545454545455;230.0;104.54545454545455;222;206.0;92.7927927927928
17653;Caldas;Salamina;394;241.0;61.16751269035533;241.0;61.16751269035533;286.0;72.58883248730965;241.0;61.16751269035533;241.0;61.16751269035533;395;215.0;54.43037974683544
17662;Caldas;Samaná;534;336.0;62.92134831460674;336.0;62.92134831460674;311.0;58.239700374531836;336.0;62.92134831460674;336.0;62.92134831460674;524;326.0;62.213740458015266
17665;Caldas;San José de Fragua;149;89.0;59.73154362416108;89.0;59.73154362416108;44.0;29.53020134228188;89.0;59.73154362416108;89.0;59.73154362416108;147;96.0;65.3061224489796
17777;Caldas;Supía;481;339.0;70.47817047817048;339.0;70.47817047817048;267.0;55.50935550935551;339.0;70.47817047817048;339.0;70.47817047817048;482;385.0;79.87551867219918
17867;Caldas;Victoria;170;138.0;81.17647058823529;138.0;81.17647058823529;113.0;66.47058823529412;138.0;81.17647058823529;138.0;81.17647058823529;167;162.0;97.0059880239521
17873;Caldas;Villamaría;821;777.0;94.64068209500608;777.0;94.64068209500608;232.0;28.25822168087698;777.0;94.64068209500608;777.0;94.64068209500608;820;685.0;83.53658536585365
17877;Caldas;Viterbo;265;177.0;66.79245283018868;177.0;66.79245283018868;109.0;41.132075471698116;177.0;66.79245283018868;177.0;66.79245283018868;265;184.0;69.43396226415094
18001;Caquetá;Florencia;3262;3096.0;94.91109748620478;3096.0;94.91109748620478;4964.0;152.17657878602085;3096.0;94.91109748620478;3096.0;94.91109748620478;3303;3183.0;96.3669391462307
18029;Caquetá;Albania;172;200.0;116.27906976744187;200.0;116.27906976744187;133.0;77.32558139534885;200.0;116.27906976744187;200.0;116.27906976744187;172;218.0;126.74418604651163
18094;Caquetá;Belén de los Andaquíes;317;230.0;72.55520504731862;230.0;72.55520504731862;217.0;68.45425867507886;230.0;72.55520504731862;220.0;69.4006309148265;321;274.0;85.35825545171339
18150;Caquetá;Cartagena del Chairá;888;853.0;96.05855855855856;853.0;96.05855855855856;809.0;91.1036036036036;853.0;96.05855855855856;853.0;96.05855855855856;894;752.0;84.11633109619687
18205;Caquetá;Curillo;301;475.0;157.80730897009965;475.0;157.80730897009965;459.0;152.49169435215947;475.0;157.80730897009965;475.0;157.80730897009965;301;450.0;149.5016611295681
18247;Caquetá;El Doncello;493;552.0;111.96754563894524;552.0;111.96754563894524;369.0;74.84787018255578;552.0;111.96754563894524;552.0;111.96754563894524;500;513.0;102.60000000000001
18256;Caquetá;El Paujil;486;380.0;78.18930041152264;380.0;78.18930041152264;390.0;80.24691358024691;370.0;76.13168724279835;380.0;78.18930041152264;488;335.0;68.64754098360656
18410;Caquetá;La Montañita;604;639.0;105.79470198675496;639.0;105.79470198675496;536.0;88.74172185430463;639.0;105.79470198675496;639.0;105.79470198675496;607;540.0;88.96210873146623
18460;Caquetá;Milán;331;365.0;110.27190332326285;365.0;110.27190332326285;316.0;95.46827794561933;365.0;110.27190332326285;365.0;110.27190332326285;333;225.0;67.56756756756756
18479;Caquetá;Morelia;100;84.0;84.0;84.0;84.0;42.0;42.0;84.0;84.0;84.0;84.0;101;108.0;106.93069306930694
18592;Caquetá;Puerto Rico;877;1406.0;160.31927023945266;1406.0;160.31927023945266;763.0;87.00114025085519;1406.0;160.31927023945266;1406.0;160.31927023945266;876;929.0;106.05022831050228
18610;Caquetá;San José del Fragua;378;315.0;83.33333333333334;315.0;83.33333333333334;224.0;59.25925925925925;315.0;83.33333333333334;315.0;83.33333333333334;378;332.0;87.83068783068782
18753;Caquetá;San Vicente del Caguán;1577;1472.0;93.3417882054534;1472.0;93.3417882054534;1299.0;82.3715916296766;1472.0;93.3417882054534;1450.0;91.94673430564363;1576;1449.0;91.94162436548223
18756;Caquetá;Solano;543;230.0;42.35727440147329;230.0;42.35727440147329;223.0;41.06813996316759;230.0;42.35727440147329;230.0;42.35727440147329;542;233.0;42.988929889298895
18785;Caquetá;Solita;245;227.0;92.65306122448979;227.0;92.65306122448979;150.0;61.224489795918366;227.0;92.65306122448979;227.0;92.65306122448979;244;155.0;63.52459016393443
18860;Caquetá;Valparaíso;300;191.0;63.66666666666667;191.0;63.66666666666667;138.0;46.0;491.0;163.66666666666669;191.0;63.66666666666667;300;168.0;56.00000000000001
19001;Cauca;Popayán;3903;3251.0;83.2949013579298;3251.0;83.2949013579298;4714.0;120.778888034845;3251.0;83.2949013579298;3254.0;83.37176530873687;3965;3210.0;80.95838587641866
19022;Cauca;Almaguer;419;206.0;49.16467780429594;233.0;55.60859188544153;188.0;44.868735083532215;233.0;55.60859188544153;232.0;55.36992840095465;424;247.0;58.25471698113207
19050;Cauca;Argelia;560;327.0;58.392857142857146;365.0;65.17857142857143;273.0;48.75;364.0;65.0;365.0;65.17857142857143;559;390.0;69.76744186046511
19075;Cauca;Balboa;534;333.0;62.35955056179775;334.0;62.546816479400746;258.0;48.31460674157304;335.0;62.734082397003746;336.0;62.92134831460674;538;410.0;76.2081784386617
19100;Cauca;Bolívar;803;653.0;81.3200498132005;671.0;83.56164383561644;483.0;60.14943960149439;669.0;83.31257783312577;670.0;83.43711083437111;817;640.0;78.33537331701346
19110;Cauca;Buenos Aires;596;252.0;42.281879194630875;322.0;54.0268456375839;217.0;36.40939597315436;322.0;54.0268456375839;322.0;54.0268456375839;600;409.0;68.16666666666666
19130;Cauca;Cajibío;793;621.0;78.31021437578815;635.0;80.07566204287517;494.0;62.295081967213115;641.0;80.83228247162674;635.0;80.07566204287517;800;633.0;79.125
19137;Cauca;Caldono;783;578.0;73.81864623243933;623.0;79.56577266922095;429.0;54.78927203065134;623.0;79.56577266922095;590.0;75.35121328224777;780;693.0;88.84615384615384
19142;Cauca;Caloto;310;441.0;142.25806451612902;435.0;140.3225806451613;230.0;74.19354838709677;425.0;137.09677419354838;431.0;139.03225806451613;312;409.0;131.0897435897436
19212;Cauca;Corinto;601;473.0;78.70216306156405;476.0;79.20133111480865;293.0;48.75207986688852;476.0;79.20133111480865;476.0;79.20133111480865;603;468.0;77.61194029850746
19256;Cauca;El Tambo;957;655.0;68.44305120167189;694.0;72.51828631138976;588.0;61.442006269592476;712.0;74.39916405433647;743.0;77.63845350052246;964;739.0;76.6597510373444
19290;Cauca;Florencia;112;107.0;95.53571428571429;99.0;88.39285714285714;45.0;40.17857142857143;97.0;86.60714285714286;92.0;82.14285714285714;112;104.0;92.85714285714286
19300;Cauca;Guachene;475;;0.0;;0.0;;0.0;;0.0;;0.0;478;;0.0
19318;Cauca;Guapi;748;254.0;33.9572192513369;254.0;33.9572192513369;573.0;76.6042780748663;256.0;34.22459893048128;254.0;33.9572192513369;755;371.0;49.13907284768212
19355;Cauca;Inza;719;500.0;69.54102920723227;507.0;70.51460361613351;486.0;67.59388038942976;506.0;70.37552155771905;506.0;70.37552155771905;717;521.0;72.66387726638771
19364;Cauca;Jambaló;410;382.0;93.17073170731707;383.0;93.41463414634147;323.0;78.78048780487805;383.0;93.41463414634147;383.0;93.41463414634147;405;375.0;92.5925925925926
19392;Cauca;La Sierra;176;162.0;92.04545454545455;162.0;92.04545454545455;130.0;73.86363636363636;162.0;92.04545454545455;162.0;92.04545454545455;178;175.0;98.31460674157303
19397;Cauca;La Vega;837;380.0;45.40023894862604;380.0;45.40023894862604;213.0;25.448028673835125;379.0;45.28076463560334;380.0;45.40023894862604;849;418.0;49.23439340400471
19418;Cauca;López;531;203.0;38.22975517890772;203.0;38.22975517890772;319.0;60.075329566855;203.0;38.22975517890772;203.0;38.22975517890772;525;378.0;72.0
19450;Cauca;Mercaderes;359;207.0;57.66016713091921;204.0;56.824512534818936;193.0;53.760445682451255;192.0;53.48189415041783;204.0;56.824512534818936;362;249.0;68.78453038674033
19455;Cauca;Miranda;769;407.0;52.925877763329;407.0;52.925877763329;220.0;28.608582574772434;402.0;52.275682704811445;407.0;52.925877763329;778;410.0;52.69922879177378
19473;Cauca;Morales;550;479.0;87.09090909090908;480.0;87.27272727272727;614.0;111.63636363636364;479.0;87.09090909090908;480.0;87.27272727272727;551;599.0;108.7114337568058
19513;Cauca;Padilla;164;157.0;95.73170731707317;132.0;80.48780487804879;63.0;38.41463414634146;132.0;80.48780487804879;132.0;80.48780487804879;167;193.0;115.56886227544909
19517;Cauca;Páez;872;748.0;85.77981651376146;869.0;99.6559633027523;986.0;113.07339449541286;870.0;99.77064220183486;871.0;99.88532110091744;867;929.0;107.15109573241062
19532;Cauca;Patía (El Bordo);702;610.0;86.8945868945869;615.0;87.6068376068376;517.0;73.64672364672364;615.0;87.6068376068376;616.0;87.74928774928775;711;661.0;92.9676511954993
19533;Cauca;Piamonte;180;150.0;83.33333333333334;165.0;91.66666666666666;94.0;52.22222222222223;156.0;86.66666666666667;156.0;86.66666666666667;180;161.0;89.44444444444444
19548;Cauca;Piendamó;725;593.0;81.79310344827586;593.0;81.79310344827586;461.0;63.58620689655172;593.0;81.79310344827586;593.0;81.79310344827586;732;602.0;82.24043715846994
19573;Cauca;Puerto Tejada;833;1249.0;149.93997599039616;1158.0;139.015606242497;570.0;68.42737094837935;1158.0;139.015606242497;1157.0;138.89555822328933;847;859.0;101.41676505312869
19585;Cauca;Puracé;315;214.0;67.93650793650794;214.0;67.93650793650794;140.0;44.44444444444444;215.0;68.25396825396825;215.0;68.25396825396825;316;274.0;86.70886075949366
19622;Cauca;Rosas;220;147.0;66.81818181818183;147.0;66.81818181818183;72.0;32.72727272727273;144.0;65.45454545454545;147.0;66.81818181818183;222;172.0;77.47747747747748
19693;Cauca;San Sebastián;225;141.0;62.66666666666667;158.0;70.22222222222221;144.0;64.0;152.0;67.55555555555556;153.0;68.0;228;159.0;69.73684210526315
19698;Cauca;Santander de Quilichao;1482;1286.0;86.77462887989203;1291.0;87.11201079622131;2086.0;140.7557354925776;1291.0;87.11201079622131;1291.0;87.11201079622131;1508;1457.0;96.61803713527851
19701;Cauca;Santa Rosa;246;353.0;143.4959349593496;353.0;143.4959349593496;34.0;13.821138211382115;353.0;143.4959349593496;353.0;143.4959349593496;245;116.0;47.3469387755102
19743;Cauca;Silvia;679;516.0;75.9941089837997;519.0;76.4359351988218;492.0;72.45949926362297;519.0;76.4359351988218;515.0;75.84683357879234;682;443.0;64.95601173020528
19760;Cauca;Sotará;284;140.0;49.29577464788733;140.0;49.29577464788733;107.0;37.67605633802817;140.0;49.29577464788733;140.0;49.29577464788733;288;147.0;51.041666666666664
19780;Cauca;Suárez;432;292.0;67.5925925925926;292.0;67.5925925925926;220.0;50.92592592592593;292.0;67.5925925925926;292.0;67.5925925925926;439;285.0;64.92027334851936
19785;Cauca;Sucre;163;166.0;101.840490797546;166.0;101.840490797546;115.0;70.5521472392638;166.0;101.840490797546;166.0;101.840490797546;165;166.0;100.60606060606061
19807;Cauca;Timbío;510;503.0;98.62745098039215;503.0;98.62745098039215;265.0;51.9607843137255;503.0;98.62745098039215;503.0;98.62745098039215;518;514.0;99.22779922779922
19809;Cauca;Timbiquí;591;312.0;52.79187817258884;311.0;52.62267343485617;396.0;67.00507614213198;311.0;52.62267343485617;311.0;52.62267343485617;588;462.0;78.57142857142857
19821;Cauca;Toribio;692;835.0;120.66473988439306;835.0;120.66473988439306;731.0;105.635838150289;805.0;116.32947976878614;837.0;120.95375722543353;686;685.0;99.85422740524781
19824;Cauca;Totoró;453;378.0;83.44370860927152;373.0;82.33995584988962;349.0;77.04194260485652;373.0;82.33995584988962;373.0;82.33995584988962;454;343.0;75.55066079295155
19845;Cauca;Villa Rica;312;242.0;77.56410256410257;236.0;75.64102564102564;92.0;29.48717948717949;233.0;74.67948717948718;241.0;77.24358974358975;318;191.0;60.062893081761004
20001;Cesar;Valledupar;8455;8822.0;104.34062684801893;8822.0;104.34062684801893;12760.0;150.91661738616205;8822.0;104.34062684801893;8822.0;104.34062684801893;8487;8424.0;99.25768822905621
20011;Cesar;Aguachica;1920;2190.0;114.0625;2190.0;114.0625;2187.0;113.90625000000001;2190.0;114.0625;2190.0;114.0625;1926;2044.0;106.12668743509866
20013;Cesar;Agustín Codazzi;1320;1916.0;145.15151515151516;1916.0;145.15151515151516;2013.0;152.5;1916.0;145.15151515151516;1916.0;145.15151515151516;1329;1811.0;136.267870579383
20032;Cesar;Astrea;540;680.0;125.92592592592592;680.0;125.92592592592592;637.0;117.96296296296296;680.0;125.92592592592592;680.0;125.92592592592592;535;639.0;119.4392523364486
20045;Cesar;Becerril;379;338.0;89.18205804749341;338.0;89.18205804749341;366.0;96.56992084432717;338.0;89.18205804749341;335.0;88.39050131926122;378;472.0;124.86772486772486
20060;Cesar;Bosconia;901;699.0;77.58046614872363;699.0;77.58046614872363;798.0;88.56825749167592;699.0;77.58046614872363;699.0;77.58046614872363;902;737.0;81.70731707317073
20175;Cesar;Chimichagua;867;1065.0;122.83737024221453;1065.0;122.83737024221453;1060.0;122.26066897347174;1065.0;122.83737024221453;1065.0;122.83737024221453;866;935.0;107.9676674364896
20178;Cesar;Chiriguaná;553;694.0;125.49728752260398;694.0;125.49728752260398;769.0;139.05967450271248;694.0;125.49728752260398;694.0;125.49728752260398;556;725.0;130.3956834532374
20228;Cesar;Curumaní;677;718.0;106.05612998522895;718.0;106.05612998522895;737.0;108.8626292466765;719.0;106.20384047267355;718.0;106.05612998522895;676;763.0;112.8698224852071
20238;Cesar;El Copey;668;659.0;98.65269461077844;659.0;98.65269461077844;599.0;89.67065868263472;659.0;98.65269461077844;659.0;98.65269461077844;667;658.0;98.65067466266866
20250;Cesar;El Paso;594;666.0;112.12121212121211;666.0;112.12121212121211;743.0;125.08417508417509;666.0;112.12121212121211;666.0;112.12121212121211;593;675.0;113.82799325463743
20295;Cesar;Gamarra;301;245.0;81.3953488372093;245.0;81.3953488372093;136.0;45.182724252491695;245.0;81.3953488372093;245.0;81.3953488372093;301;242.0;80.39867109634552
20310;Cesar;González;180;84.0;46.666666666666664;84.0;46.666666666666664;51.0;28.333333333333332;84.0;46.666666666666664;84.0;46.666666666666664;181;77.0;42.5414364640884
20383;Cesar;La Gloria;339;327.0;96.46017699115043;327.0;96.46017699115043;200.0;58.99705014749262;327.0;96.46017699115043;327.0;96.46017699115043;343;342.0;99.70845481049562
20400;Cesar;La Jagua de Ibirico;581;639.0;109.9827882960413;639.0;109.9827882960413;494.0;85.02581755593803;639.0;109.9827882960413;639.0;109.9827882960413;579;730.0;126.07944732297062
20443;Cesar;Manaure Balcón del Cesar;307;225.0;73.28990228013029;225.0;73.28990228013029;219.0;71.33550488599349;225.0;73.28990228013029;225.0;73.28990228013029;310;221.0;71.29032258064515
20517;Cesar;Pailitas;380;433.0;113.94736842105264;433.0;113.94736842105264;357.0;93.94736842105263;433.0;113.94736842105264;433.0;113.94736842105264;380;440.0;115.78947368421053
20550;Cesar;Pelaya;415;538.0;129.63855421686748;538.0;129.63855421686748;471.0;113.49397590361446;538.0;129.63855421686748;538.0;129.63855421686748;414;531.0;128.26086956521738
20570;Cesar;Pueblo Bello;549;490.0;89.25318761384335;490.0;89.25318761384335;513.0;93.44262295081968;490.0;89.25318761384335;490.0;89.25318761384335;545;496.0;91.00917431192661
20614;Cesar;Río de Oro;293;392.0;133.78839590443684;392.0;133.78839590443684;326.0;111.26279863481227;392.0;133.78839590443684;392.0;133.78839590443684;293;420.0;143.34470989761093
20621;Cesar;Robles (La Paz);570;493.0;86.49122807017544;493.0;86.49122807017544;503.0;88.24561403508771;492.0;86.31578947368422;493.0;86.49122807017544;574;610.0;106.27177700348432
20710;Cesar;San Alberto;464;511.0;110.12931034482759;511.0;110.12931034482759;369.0;79.52586206896551;511.0;110.12931034482759;511.0;110.12931034482759;465;552.0;118.70967741935483
20750;Cesar;San Diego;339;414.0;122.12389380530972;414.0;122.12389380530972;460.0;135.69321533923303;414.0;122.12389380530972;414.0;122.12389380530972;339;443.0;130.67846607669617
20770;Cesar;San Martín;426;376.0;88.26291079812206;376.0;88.26291079812206;190.0;44.60093896713615;376.0;88.26291079812206;376.0;88.26291079812206;423;406.0;95.98108747044918
20787;Cesar;Tamalameque;348;358.0;102.87356321839081;358.0;102.87356321839081;299.0;85.91954022988506;358.0;102.87356321839081;358.0;102.87356321839081;348;386.0;110.91954022988506
23001;Córdoba;Montería;8297;7631.0;91.97300228998432;7311.0;88.11618657346028;10850.0;130.77015788839338;7305.0;88.04387127877547;7291.0;87.87513559117754;8322;9221.0;110.8026916606585
23068;Córdoba;Ayapel;1166;609.0;52.229845626072034;609.0;52.229845626072034;571.0;48.97084048027444;609.0;52.229845626072034;619.0;53.087478559176674;1158;705.0;60.880829015544045
23079;Córdoba;Buenavista;519;442.0;85.16377649325626;442.0;85.16377649325626;373.0;71.86897880539499;442.0;85.16377649325626;412.0;79.38342967244701;512;390.0;76.171875
23090;Córdoba;Canalete;476;426.0;89.49579831932773;421.0;88.4453781512605;243.0;51.05042016806722;421.0;88.4453781512605;421.0;88.4453781512605;463;476.0;102.80777537796976
23162;Córdoba;Cereté;1713;1976.0;115.3531815528313;2041.0;119.14769410391126;2021.0;117.98015178050206;2041.0;119.14769410391126;2039.0;119.03093987157034;1718;1857.0;108.09080325960419
23168;Córdoba;Chimá;308;187.0;60.71428571428571;184.0;59.74025974025974;181.0;58.76623376623377;166.0;53.896103896103895;160.0;51.94805194805194;307;264.0;85.99348534201955
23182;Córdoba;Chinú;888;773.0;87.04954954954955;775.0;87.27477477477478;847.0;95.38288288288288;775.0;87.27477477477478;775.0;87.27477477477478;880;804.0;91.36363636363637
23189;Córdoba;Ciénaga de Oro;1218;714.0;58.620689655172406;724.0;59.44170771756979;575.0;47.20853858784893;726.0;59.60591133004927;716.0;58.78489326765188;1222;817.0;66.85761047463176
